103.865623,31.7198601,33.1643677,3.87547541,81.7769165,51.4566498,222,47
103.780411,31.6396637,33.1643677,64.739296,97.6467667,35.6267052,222,47
103.695335,31.5594692,33.1643677,153.582458,89.267395,34.1324539,222,47
103.610413,31.4792728,33.1643677,4.13806438,83.7912445,41.2940407,222,47
103.525635,31.3990784,33.1643677,212.897339,81.9589844,33.5298233,222,47
103.44101,31.318882,33.1643677,5.47767735,149.803528,20.8000793,222,47
103.356522,31.2386875,33.1643677,43.1513557,154.088684,19.2248249,222,47
103.272171,31.1584911,33.1643677,424.520416,119.801147,19.2846432,222,47
103.187973,31.0782967,33.1643677,171.781403,139.703476,23.06036,222,47
103.103912,30.9981003,33.1643677,18.0905724,149.206696,32.7231331,222,47
103.929642,31.6706142,24.3881226,135.820511,80.0211105,53.7671089,222,47
103.844414,31.5904179,24.3881226,66.1800842,102.68856,39.372551,222,47
103.759338,31.5102234,24.3881226,23.2194538,95.9194336,49.5946426,222,47
103.6744,31.430027,24.3881226,4.13521862,133.180389,48.4866333,222,47
103.589615,31.3498325,24.3881226,208.850189,84.9404297,10.7585783,222,47
103.504974,31.2696362,24.3881226,409.11911,105.454315,16.8404961,222,47
103.420479,31.1894417,24.3881226,148.46405,106.237091,4.47988367,222,47
103.336121,31.1092453,24.3881226,132.069717,95.4901886,11.4578123,222,47
103.251907,31.0290508,24.3881226,78.145462,168.528549,6.39659643,222,47
103.167839,30.9488544,24.3881226,111.389343,80.0758972,26.0913181,222,47
103.993591,31.6213684,15.6118774,355.111359,100.758354,28.554987,222,47
103.908356,31.541172,15.6118774,130.380035,179.268387,22.0167351,222,47
103.823265,31.4609776,15.6118774,86.8146591,165.672012,51.3096886,222,47
103.738319,31.3807812,15.6118774,274.639404,80.0495377,16.3948994,222,47
103.653526,31.3005867,15.6118774,70.3925858,93.8597717,15.5710373,222,47
103.568878,31.2203903,15.6118774,1251.35669,110.542664,21.834528,222,47
103.484367,31.1401958,15.6118774,7.51219559,120.666313,4.38565588,222,47
103.400002,31.0599995,15.6118774,4.50747442,166.336136,0.,222,47
103.315781,30.9798031,15.6118774,463.153961,121.799622,3.21587276,222,47
103.231697,30.8996086,15.6118774,160.744095,80.0283661,16.686964,222,47
104.057472,31.5721226,6.83563328,584.620361,157.073761,32.9232826,222,47
103.972229,31.4919262,6.83563328,82.7661972,121.728111,62.0946465,222,47
103.887131,31.4117317,6.83563328,609.352478,156.741867,22.7646122,222,47
103.802177,31.3315353,6.83563328,891.093445,125.078888,13.5679369,222,47
103.717369,31.2513409,6.83563328,798.342896,115.36129,20.3918495,222,47
103.632706,31.1711445,6.83563328,1021.53265,94.7757263,18.7082729,222,47
103.548187,31.0909481,6.83563328,277.737457,179.99823,14.9856825,222,47
103.463814,31.0107536,6.83563328,161.71315,143.057281,7.82894182,222,47
103.379585,30.9305573,6.83563328,324.971954,119.61927,16.3056278,222,47
103.295494,30.8503628,6.83563328,180.968399,105.624176,23.8001099,222,47
104.190636,31.8315296,39.588459,9.94806385,118.830193,89.3122101,240,60
104.080246,31.7775726,39.588459,4.05105782,91.8560333,65.6839752,240,60
104.221977,31.7848015,29.1961517,47.6758003,137.936325,91.3414612,240,60
104.111618,31.7308464,29.1961517,3.9129262,83.5683136,64.4378281,240,60
104.253288,31.7380753,18.8038483,248.967789,148.180038,51.1282616,240,60
104.142967,31.6841183,18.8038483,99.1193542,80.4355774,35.9392433,240,60
104.284561,31.6913471,8.41154194,297.369293,168.736969,48.056839,240,60
104.174278,31.6373901,8.41154194,555.786499,146.545715,36.641861,240,60
105.158302,32.6100731,41.6066589,170.222122,108.403244,76.2533493,220,78
105.074409,32.5274086,41.6066589,177.565918,80.402832,70.3267517,220,78
104.990677,32.4447403,41.6066589,4.75879717,82.6108475,73.1934662,220,78
104.907104,32.362072,41.6066589,3.51573014,105.225494,81.9121246,220,78
104.823685,32.2794075,41.6066589,9.69841385,117.471802,88.3338699,220,78
104.740417,32.1967392,41.6066589,433.039154,179.999252,48.6838493,220,78
104.657303,32.1140747,41.6066589,3.70563936,87.0197067,60.4294052,220,78
104.574348,32.0314064,41.6066589,5.01687002,93.2297134,63.1952209,220,78
104.491539,31.94874,41.6066589,12.7668009,81.6579819,75.2809372,220,78
104.408882,31.8660736,41.6066589,130.248093,101.607323,61.4772911,220,78
104.326378,31.7834072,41.6066589,179.799057,80.165802,63.0542908,220,78
105.178421,32.5956497,29.868885,51.7720909,134.236237,77.6776276,220,78
105.094528,32.5129852,29.868885,18.3809986,94.046669,91.3107758,220,78
105.010788,32.4303169,29.868885,81.5273438,135.951248,65.5103607,220,78
104.927208,32.3476524,29.868885,239.249771,158.969864,64.9512253,220,78
104.843781,32.2649841,29.868885,191.076691,116.893951,90.6595306,220,78
104.760513,32.1823196,29.868885,181.721542,141.390488,65.013855,220,78
104.677399,32.0996513,29.868885,89.7240143,104.994186,85.4524307,220,78
104.594429,32.0169868,29.868885,20.0308113,84.7746964,78.0847778,220,78
104.51162,31.9343185,29.868885,5.51125813,88.2138977,83.3955002,220,78
104.428963,31.8516521,29.868885,7.2646122,90.7396011,74.5126266,220,78
104.346451,31.7689857,29.868885,144.086807,140.044327,44.3529625,220,78
105.198532,32.5812302,18.131115,129.008865,110.183311,73.748764,220,78
105.114632,32.4985619,18.131115,25.4943295,178.706726,70.7548828,220,78
105.030891,32.4158974,18.131115,28.0633507,127.292259,68.8875809,220,78
104.947304,32.3332291,18.131115,200.787048,140.308762,59.3044548,220,78
104.863876,32.2505646,18.131115,246.682968,176.726135,67.9440002,220,78
104.780602,32.1678963,18.131115,269.497559,110.830933,58.3840523,220,78
104.697479,32.085228,18.131115,160.409225,82.4550934,44.1108475,220,78
104.61451,32.0025635,18.131115,36.9839554,138.416733,88.2655945,220,78
104.531693,31.9198971,18.131115,53.3253059,86.4264374,52.9639931,220,78
104.449028,31.8372307,18.131115,107.916634,116.164131,82.5211487,220,78
104.366516,31.7545624,18.131115,102.403931,129.213852,73.5854263,220,78
105.218636,32.5668068,6.39334297,118.542686,177.135803,66.5747147,220,78
105.134735,32.4841423,6.39334297,372.32431,179.98703,66.3517456,220,78
105.050987,32.401474,6.39334297,102.32048,179.523468,62.6765633,220,78
104.9674,32.3188095,6.39334297,474.443481,179.967941,63.0014,220,78
104.883965,32.2361412,6.39334297,532.638428,179.997101,69.1461182,220,78
104.800682,32.1534729,6.39334297,99.6178513,144.2173,51.4449425,220,78
104.71756,32.0708084,6.39334297,115.79232,80.7150955,54.7684517,220,78
104.634583,31.988142,6.39334297,72.2724915,179.626205,60.4790497,220,78
104.551765,31.9054737,6.39334297,100.693993,83.3264008,80.8371277,220,78
104.469093,31.8228073,6.39334297,676.93866,94.8607941,45.1706314,220,78
104.386574,31.7401409,6.39334297,297.370331,153.087173,44.6151619,220,78
104.025841,31.5294476,23.2678337,87.6241684,102.333397,22.5359058,222,33
103.940666,31.4492512,23.2678337,64.7381363,163.765427,44.038826,222,33
103.855637,31.3690567,23.2678337,139.836517,124.019218,33.3338585,222,33
103.770744,31.2888603,23.2678337,169.16835,80.1552963,31.738369,222,33
103.686005,31.2086658,23.2678337,310.078857,140.075958,13.1900835,222,33
104.104294,31.4688873,16.7321663,181.464798,121.400719,36.9350166,222,33
104.019104,31.3886929,16.7321663,325.082275,80.0042648,38.1947937,222,33
103.934059,31.3084965,16.7321663,205.287781,179.993988,16.7244129,222,33
103.849167,31.228302,16.7321663,543.650635,146.778442,13.9267015,222,33
103.764412,31.1481056,16.7321663,90.3741608,179.982468,29.0038681,222,33
